STUFFID,author,year,ref_title,ref_journal,ref_volume,ref_page,ref_doi,no1,no2,type1,ref1,type2,ref2,notes_stim,data_program,data_name,language,notes_lang,population,notes_var,aoa,ambiguity,arousal,assoc,category,cloze,complex,concrete,confusion,dist,dominate,easelearn,familiar,freq,gpc,identify,identifyld,identifyn,imagevar,imagine,intense,meaning,modality,morph,nameagree,orthon,pos,phonon,prime,pronounce,rt,recall,recognition,rime,semantic,sensory,sentcomp,typical,valence,visualcomp,wordcomp,syllables,letters,phonemes,imageagree,similar
493,Storkel & Hoover,2010,An online calculator to compute phonotactic probability and neighborhood density on the basis of child corpora of spoken American English,Behavior Research Methods,42,497-506,10.3758/BRM.42.2.497,380,,Words,"Fenson, Dale, Reznick, Thal, Bates, Hartung, Pethnick, & Reilly (1994)",,,,1,Phoneme Probability and Density Calculator,English,,,Density,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
494,Syssau & Monnier,2009,Children's emotional norms for 600 French words,Behavior Research Methods,41,213-219,10.3758/BRM.41.1.213,600,,Words,,,,,0,,French,,Children and adults,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
495,"Szekely, Damico, Devescovi, Federmeier, Herron, Iyer, Jacobsen, & Bates",2003,Timed picture naming: Extended norms and validation against previous studies,"Behavior Research Methods, Instruments, & Computers",35,621-633,10.3758/BF03195542,520,,Line drawings,Snodgrass & Vanderwart (1980); Snodgrass & Yuditsky (1996),,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,"Tabossi, Arduino, & Fanari",2011,Descriptive norms for 245 Italian idiomatic expressions,Behavior Research Methods,43,110-123,10.3758/s13428-010-0018-z,245,,Cloze/Sentences,,,,Idioms,0,,Italian,,,"Knowledge, Predictability, Literality, Composition",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
497,"Tamaoka, Kirsner, Yanase, Miyaoka, & Kawakami",2002,"A web-accessible database of characteristics of the 1,945 basic Japanese kanji","Behavior Research Methods, Instruments, & Computers",34,260-275,10.3758/BF03195454,1945,,Characters,,,,,0,,Japanese,Kanji,,"Strokes, sound",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Tamaoka & Makioka,2004,"Frequency of occurrence for units of phonemes, morae, and syllables appearing in a lexical corpus of a Japanese newspaper","Behavior Research Methods, Instruments, & Computers",36,531-547,10.3758/BF03195600,33,20,Syllables,,Other,,Bi-mora,0,,Japanese,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
499,"Tillotson, Siakaluk & Pexman",2008,"Body-object interaction ratings for 1,618 monosyllabic nouns",Behavior Research Methods,40,1075-1078,10.3758/BRM.40.4.1075,1618,,Words,,,,Nouns,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500,Anderson,1965,Word associations to individual letters,Journal of Verbal Learning and Verbal Behavior,4,541-545,10.1016/S0022-5371(65)80055-X,26,,Letters,,,,,0,,English,,,Preference,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Ansfield,1968,Subjective approximation of relative letter incidence in pleasant and unpleasant English words,Journal of Verbal Learning and Verbal Behavior,7,33-40,10.1016/S0022-5371(68)80160-4,1133,,Words,,,,Pleasant and unpleasant words,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
502,"Baddeley, Conrad, & Thompson",1960,Letter structure of the English language,Nature,186,414-416,10.1038/186414a0,26,,Letters,,,,,0,,English,,,Letter position frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
503,Battig & Spera,1962,Rated association values of numbers from 0-100,Journal of Verbal Learning and Verbal Behavior,1,200-202,10.1016/S0022-5371(62)80031-0,101,,Words,,,,Numbers,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Bouma,1971,Visual recognition of isolated lower-case letters,Vision Research,11,459-474,10.1016/0042-6989(71)90087-3,26,,Letters,,,,,0,,English,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
505,"Bousfield, Cohen, Whitmarsh, & Kincaid",1961,The Connecticut free association norms (Tech. Rep. 35),"Storrs, Conn: University of Connecticut",,,,400,,Words,,,,,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,Brown & Ure,1969,Five rated characteristics of 650 word association stimuli,British Journal of Psychology,60,233-249,10.1111/j.2044-8295.1969.tb01196.x,650,,Words,,,,,0,,English,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
507,"Carroll, Davies, & Richman",1971,Word frequency book,New York: American Heritage,,,,189,,Words,,,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Carroll & White,1973,Age-of-acquisition norms for 220 picturable nouns,Journal of Verbal Learning and Verbal Behavior,11,563-576,10.1016/S0022-5371(73)80036-2,220,,Words,,,,,0,Nouns,English,,Gender,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,Cieutat,1963,"Association indices for 446 randomly selected English monosyllables, bisyllables and trisyllables",Journal of Verbal Learning and Verbal Behavior,2,176-185,10.1016/S0022-5371(63)80083-3,446,,Syllables,Websters New International Dictionary,,,"Mono, Bi, Trisyllables",0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,"Cohen, Bousfield, & Whitmarsh",1957,Cultural norms for verbal items in 43 categories Technical Report No. 22,University of Connecticut,"Contract Nonr. 631(00), Office of Naval Research",,,43,,Categories,,,,,0,,English,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Aston & Burnard,1997,The BNC handbook exploring the British National Corpus with SARA,,,,,100000000,,Words,,,,4000 samples of British English,1,British National Corpus (BNC),British English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,"Bates, Federmeier, Herron, Iyer, Jacobsen, Pechmann, DAmico, Devescovi, Wicha, Orozo-Figueroa, Kohnert, Gutierrez, Lu, Hung, Ksu, Tzeng, Andonova, Gerdijikova, Mehotcheva, Szekely, & Pleh",2000,Introducing the CRL International Picture-Naming Project (CRL-IPNP),Center for Research in Language,12,1-14,,520,275,Line drawings,"Snodgrass & Vanderwart (1980); Peabody Picture Vocabulary Test, Max Planck Psycholinguistics, Boston Naming Test",Line drawings,Action Naming Test,"Common objects, actions",1,Center for Research in Language International Picture-Naming Project (CRL-IPNP),Multiple,"English, German, Italian, Spanish, Chinese, Bulgarian, Hungarian",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,"Bellezza, Greenwald, & Banaji",1986,Words high and low in pleasantness as rated by male and female college students,"Behavior Research Methods, Instruments, & Computers",18,299-303,10.3758/BF03204403,1545,,Words,Rubin (1981),,,,0,,English,,Gender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
514,"Bonin, Peereman, Malardier, Meot, & Chalard",2003,"A new set of 299 pictures for psycholinguistic studies: French norms for name agreement, image agreement, conceptual familiarity, visual complexity, image variability, age of acquisition, and naming latencies","Behavior Research Methods, Instruments, & Computers",35,158-167,10.3758/BF03195507,299,,Line drawings,,,,,0,,French,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
515,Bradley & Lang,1999,The international affective digitized sounds (2nd edition; IADS-2): Affective ratings of sounds and instruction manual,Technical Report B-3,,1-18,,167,,Sounds,,,,,0,,English,,Gender,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
516,"Brodeur, Dionne-Dostie, Montreuil, & Lepage",2010,"The Bank of Standardized Stimuli (BOSS), a new set of 480 normative photos of objects to be used as visual stimuli in cognitive research",PLoS ONE,5,e10773,10.1371/journal.pone.0010773,480,,Pictures,,,,,1,Bank of Standardized Stimuli (BOSS),English,,,"Object agreement, viewpoint agreement",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
517,Burgess & Lund,1997,Modeling parsing constraints with high dimensional context space,Language and Cognitive Processes,12,177-210,,,,Other,,,,,1,Hyperspace Analogue to Language (HAL),English,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
518,"Desrochers, Liceras, Fernandez-Fuertes, & Thompson",2010,Subjective frequency norms for 330 Spanish simple and compound words,Behavior Research Methods,42,109-117,10.3758/BRM.42.1.109,330,,Words,,,,,0,,Spanish,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,"Fontaine, Scherer, Roesch, & Ellsworth",2007,The world of emotions is not two-dimensional,Psychological Science,18,1050-1057,10.1111/j.1467-9280.2007.02024.x,144,,Words,,,,,0,,English,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
520,Gilhooly & Johnson,1978,Effects of solution word attributes on anagram difficulty: A regression analysis,The Quarterly Journal of Experimental Psychology,30,57-70,10.1080/14640747808400654,80,,Anagrams,,,,,0,,English,,,,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,"Hatzigeorgiu, Gavrilidou, Piperidis, Carayannis, Papakostopoulou, Spiliotopoulou, Vacalopoulou, Labropoulou, Mantzari, Papageorgiou, & Demiros",2000,Design and implementation of the online ILSP Greek Corpus,Language Resources and Evaluation Conference,6,151-125,,65500,,Words,,,,,1,Hellenic National Corpus (HNC),Greek,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
522,Hirsh & Tree,2001,Word association norms for two cohorts of British adults,Journal of Neurolinguistics,14,1-44,10.1016/S0911-6044(00)00002-6,90,,Words,,,,,0,,British English,,"Young adults (21-30), older adults (66-81)",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,"Keuleers, Diependaele, & Brysbaert",2010,"Practice effects in large-scale visual word recognition studies: A lexical decision study on 14,000 Dutch mono- and disyllabic words and nonwords",Frontiers in Psychology,1,,10.3389/fpsyg.2010.00174,14089,14089,Words,"CELEX: Baayen, Piepenbrock, & Gulikers (1995)",Pseudowords,Wuggy: Keuleers & Brysbaert (2010),"Mono, disyllabic words and non words",1,Dutch Lexicon Project,Dutch,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
524,"Lang, Bradley, & Cuthbert",1997,International Affective Picture System (IAPS): Technical manual and affective ratings,,,,,700,,Pictures,,,,,1,International Affective Picture System (IAPS),English,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
525,"Leon, Olmos, Escudero, Canas, & Salmeron",2006,Assessing short summaries with human judgments procedure and latent semantic analysis in narrative and expository texts,Behavior Research Methods,38,616-627,10.3758/BF03193894,1661954,,Words,,,,,1,Spanish Latent Semantic Analysis,Spanish,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
526,"Marcell, Borella, Greene, Kerr, & Rogers",2000,Confrontation naming of environmental sounds,Journal of Clinical and Experimental Neuropsychology,22,830-864,1380-3395/00/2206-830,120,,Sounds,,,,,0,,English,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
527,"Marcus, Santorini, & Marcinkiewicz",1993,Building a large annotated corpus of English: the Penn treebank,Computational Linguistics,19,312-330,,4500000,,Words,,,,,1,The Penn Treebank,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,"Massaro, Taylor, Venezky, Jastrzembski, & Lucas",1980,Letter and word perception,Amsterdam: North-Holland,,,,,,Words,,Letters,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
529,"Mikels, Fredrickson, Larkin, Lindberg, Maglio, & Reuter-Lorenz",2005,Emotional category data on images from the international affective picture system,Behavior Research Methods,37,626-630,10.3758/BF03192732,187,,Pictures,"IAPS: Lang, Bradley, & Cuthbert (1999)",,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
530,"New, Pallier, Ferrand, & Matos",2001,Une base de donnees lexicales du Francias contemporain sur internet: LEXIQUE,LAnn_e psychologique,101,447-462,,130000,,Words,,,,,1,Lexique,French,,,Gender,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
531,"New, Brysbaert, Veronis, & Pallier",2007,The use of film subtitles to estimate word frequencies,Applied Psycholinguistics,28,661-677,10.1017/S014271640707035X,52000000,,Words,French movie subtitles,,,,1,SUBTLEX-FR,French,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Roediger & McDermott,1995,Creating false memories: Remembering words not presented in lists,"Journal of Experimental Psychology: Learning, Memory, and Cognition",21,803-814,10.1037/0278-7393.21.4.803,24,,Categories,,,,15 word lists,0,,English,,,False recall/recognition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
533,"Sze, Liow, & Yap",2014,"The Chinese Lexicon Project: A repository of lexical decision behavioral responses for 2,500 Chinese characters",Behavior Research Methods,46,263-273,10.3758/s13428-013-0355-9,2500,2500,Characters,,Pseudowords,,,1,Chinese Lexicon Project,Chinese,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,"Van Engen, Baese-Berk, Baker, Choi, Kim, & Bradlow",2010,The Wildcat Corpus of native- and foreign-accented English: Communicative efficiency across conversational dyads with varying language alignment profiles,Language and Speech,53,510-540,10.1177/0023830910372495,,,Other,,,,Scripted and spontaneous speech,1,Wildcat Corpus,English,,,"Accentedness ratings, type-token ratios",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,"Coltheart, Besner, Jonasson, & Davelaar",1979,Phonological encoding in the lexical decision task,The Quarterly Journal of Experimental Psychology,31,489-507,10.1080/14640747908400741,,,Words,,Pseudowords,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
536,Conrad,1964,Acoustic confusions in immediate memory,British Journal of Psychology,55,75-84,10.1111/j.2044-8295.1964.tb00899.x,,,Letters,,,,6 letter sequences,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
538,Jenkins,1970,The 1952 Minnesota word association norms,"In L. Postman & G. Keppel (Eds.), Norms of word association",New York: Academic Press,1-38,,,,Words,,,,,1,Minnesota Word Association Norms,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Postman & Keppel,1970,Norms of word association,New York: Academic Press,,,,,,Words,,,,,1,California Association Norms,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Marshall & Cofer,1970,Single-word free association norms for 328 responses from the Connecticut cultural norms for verbal items in categories,"In L. Postman & G. Keppel (Eds.), Norms of word association", New York: Academic Press,,,328,,Words,,,,,1,Connecticut Cultural Norms,English,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Cramer,1970,A study of homographs,"In L. Postman & G. Keppel (Eds.), Norms of word association",New York: Academic Press,361-382,,,,Homo/Heterographs,,,,,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Rosenzweig,1970,"International Kent-Rosanoff word association norms, emphasizing those of French male and female students and French workmen","In L. Postman & G. Keppel (Eds.), Norms of word association",,95-176,,,,Words,Kent & Resanoff (1910),,,,0,,French,,"Gender, workmen",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Russell,1970,The complete German language norms for responses to 100 words from the Kent-Rosanoff word association test,"In L. Postman & G. Keppel (Eds.), Norms of word association",,53-94,,100,,Words,Kent & Resanoff (1910),,,,0,,German,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Keppel & Strand,1970,Free-association responses to the primary responses and other responses selected from the Palermo-Jenkins norms,"In L. Postman & G. Keppel (Eds.), Norms of word association",,177-239,,,,Words,,,Palermo & Jenkins (1964),,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Miller,1970,Free-association responses of English and Australian students to 100 words from the Kent-Rosanoff word association test,"In L. Postman & G. Keppel (Eds.), Norms of word association",,39-52,,100,,Words,Kent & Resanoff (1910),,,,0,,English,,English and Australian students,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Ervin-Tripp,1970,"Substitution, context, and association","In L. Postman & G. Keppel (Eds.), Norms of word association",New York: Academic Press,383-467,,,,Words,,,,,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Deese,1964,The associative structure of some common English adjectives,Journal of Verbal Learning and Verbal Behavior,3,347-357,10.1016/S0022-5371(64)80001-3,278,,Words,,,,,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
548,Hayden & Loud,1969,Some norms for the pronouncibility of nonsense syllables,Psychological Reports,25,415-418,10.2466/pr0.1969.25.2.415,200,,Syllables,,,,Nonsense syllables,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
549,Herata & Bryden,1971,Tables of letter sequences varying in order of approximation to English,Psychonomic Science,25,322-324,,100,40,Letters,,Letters,,Letter sequences that approximate English,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Howes,1966,A word count of spoken English,Journal of Verbal Learning and Verbal Behavior,5,572-604,10.1016/S0022-5371(66)80093-2,9699,,Words,Interviews with students and hospital patients,,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,Hull,1973,A letter-digit matrix of auditory confusions,British Journal of Psychology,64,579-585,10.1111/j.2044-8295.1973.tb01384.x,,,Phonemes,,,,,0,,English,,Gender,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Johnson,1964,Mean associative latencies of 200 CVC trigrams,Journal of Psychology,58,301-305,10.1080/00223980.1964.9916748,200,,Letters,,,,CVC trigrams,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Jones & Wepman,1966,A spoken word count,Chicago: Language Research Association,,,,,,Words,,,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Kausler & Kollasch,1970,Word associations to homographs,Journal of Verbal Learning and Verbal Behavior,9,444-449,10.1016/S0022-5371(70)80086-X,40,,Homo/Heterographs,,,,,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
555,Kucera & Francis,1967,Computational analysis of present-day American English,"Providence, RI: Brown University Press",,,,1000000,,Words,,,,,1,Brown Corpus,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Locascio & Ley,1972,Scaled-rated meaningfulness of 319 CVCVC words and paralogs previously assessed for associative reaction time,Journal of Verbal Learning and Verbal Behavior,11,243-250,10.1016/S0022-5371(72)80084-7,319,,Letters,,,,CVCVC combinations,0,,English,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Lorge,1949,The semantic count of the 570 commonest English words,New York: Bureau of Publications,Columbia University,,,570,,Words,,,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Palermo & Jenkins,1964,Word association norms: Grade school through college,Minneapolis: University of Minnesota Press,,,,200,,Words,Kent & Resanoff (1910),,,,0,,English,,"Gender, Grades 4-8, 10, 12, and college students",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,"Perfetti, Lindsey, & Garson",1971,Association and uncertainty: Norms of association to ambiguous words,"Pittsburgh: University of Pittsburgh, Learning Research and Development Center",,,,,,Words,,,,,0,,English,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
560,Rawlinson,1976,Bigram frequency counts and anagram list,The Quarterly Journal of Experimental Psychology,21,125-142,10.1080/14640747608400546,,,Letters,,Anagrams,,Bigrams,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,"Solso, Juel, & Rubin",1982,The frequency and versatility of initial and terminal letters in English words,Journal of Verbal Learning and Verbal Behavior,21,220-235,10.1016/S0022-5371(82)90581-3,26,,Letters,Kucera & Francis (1967),,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
